architecture,K,epoch,centered_matched_mean,centered_matched_std,centered_shuffled_mean,centered_shuffled_std,n_seeds
transformer,79,488,0.5816481617613677,0.0664843247552486,0.0003488260016758983,0.011536686187378322,5
transformer,79,503,0.5827490771270762,0.06594141524376232,0.0003429137237040105,0.01152595494730861,5
transformer,79,519,0.5839287130076085,0.06536594759913901,0.0003376429929377478,0.011514104002396887,5
transformer,79,535,0.5851154012740934,0.06479508153119652,0.0003325533333090526,0.0115013071517329,5
transformer,79,552,0.5863836239697798,0.06419439925918943,0.0003275625861546616,0.011487995168797246,5
transformer,79,569,0.5876525640036039,0.06360148398733545,0.00032336593622514753,0.011475856199605864,5
transformer,79,587,0.5889992776352381,0.06297803615226684,0.00031955375423695575,0.01146155608861511,5
transformer,79,606,0.590423148634044,0.06232435815638366,0.000316965077592039,0.011445220834613287,5
transformer,79,625,0.5918543706686406,0.061673233543153114,0.00031693175138505677,0.01142932644434018,5
transformer,79,644,0.5932952894883334,0.06102288659685723,0.00031703470834498136,0.011413099726281278,5
transformer,79,665,0.594902626629791,0.060303915921339886,0.000318310964267347,0.011394969590139041,5
transformer,79,685,0.5964418451851939,0.0596296268131167,0.0003195272541070569,0.011377759077251113,5
transformer,79,707,0.5981467773915998,0.05889211749026316,0.00032246208544054605,0.011360449698376499,5
transformer,79,729,0.5998653026127752,0.05815337017471069,0.00032714574034168264,0.011345027428258431,5
transformer,79,752,0.6016775762370414,0.05738294280650577,0.0003332873519575837,0.011329185482917345,5
transformer,79,776,0.60359139164415,0.05658324552165664,0.0003408570788288164,0.0113131587601298,5
transformer,79,800,0.6055332734770451,0.05578150999999731,0.0003488658648772267,0.011298473216576664,5
transformer,79,825,0.6075830331741763,0.054946566260953116,0.00035746327076372625,0.011280171044776395,5
transformer,79,851,0.6097326574856459,0.0540798493969892,0.00036734049625679473,0.011262905724813251,5
transformer,79,878,0.6119797009006913,0.05317790523882643,0.00037921404467458516,0.011245638286737874,5
transformer,79,906,0.6143284767549606,0.052235281265874636,0.0003925850657661947,0.011230186109572866,5
transformer,79,934,0.61669306935562,0.05129209219874031,0.0004058083041176434,0.011214842182253756,5
transformer,79,963,0.619152151941398,0.05032028025618307,0.00042069814655913836,0.011202796263189206,5
transformer,79,994,0.6218082106540016,0.04928069004023569,0.0004345359431864721,0.011187472391025063,5
transformer,79,1025,0.624495429571328,0.048247935704101956,0.0004500368606285679,0.011171854568399553,5
transformer,79,1057,0.6272857446746037,0.04718213847449379,0.00046734231941460147,0.011152491329311578,5
transformer,79,1090,0.6301885646280707,0.0461004328284212,0.0004878363201460234,0.01113349036065013,5
transformer,79,1125,0.6333177514097125,0.0449758376736883,0.0005050479874027184,0.011110130236549914,5
transformer,79,1160,0.6364737778690082,0.043870664614921895,0.0005276731023848618,0.011094219924777866,5
transformer,79,1197,0.6398235505606659,0.04272910987182192,0.0005526016358866487,0.011080944752480252,5
transformer,79,1234,0.6432040061006778,0.041622746700026615,0.0005790218272246451,0.011065473329439812,5
transformer,79,1273,0.6467908229027686,0.040510899498100675,0.0006077457413856676,0.011048296344322337,5
transformer,79,1313,0.6504819896881806,0.03942742901669937,0.0006375606555488109,0.011034169665957896,5
transformer,79,1354,0.6542830156827371,0.03838549883981244,0.0006678906856484517,0.011015691817838489,5
transformer,79,1397,0.658278364404898,0.03735812328703148,0.0007007859734380138,0.010996817358744847,5
transformer,79,1441,0.6623891082002682,0.036380713951273826,0.0007371614353476,0.010978397667350221,5
transformer,79,1486,0.6665985851756385,0.03546928631893126,0.0007735529046413263,0.010957256004836368,5
transformer,79,1533,0.6709978358727811,0.03462128391074794,0.0008095651646070938,0.010934035139809988,5
transformer,79,1581,0.6754717627934682,0.033873356384705386,0.0008454995956201459,0.010911822386688242,5
transformer,79,1631,0.680099391564361,0.03322367920577153,0.0008781054143094265,0.010881918296278754,5
transformer,79,1682,0.6847766456634712,0.03269252250768566,0.000909369248384162,0.010850046791630714,5
transformer,79,1735,0.6895671197779405,0.032271083462602,0.0009383207291801335,0.01081703423245921,5
transformer,79,1789,0.6943594008661418,0.031967392714134554,0.0009641472388285877,0.010782103060399284,5
transformer,79,1845,0.6992308053184397,0.03178864693700157,0.000988861256508302,0.010747504601406593,5
transformer,79,1903,0.704168372878452,0.03173356187024183,0.0010098404240771054,0.010713461582747243,5
transformer,79,1963,0.7091359872538758,0.031805436526158415,0.0010289137533246108,0.010680664543674025,5
transformer,79,2025,0.7141308552573572,0.03199228305183129,0.001042108130501828,0.0106515689966757,5
transformer,79,2089,0.7191507145600935,0.03227384627493213,0.0010485814005664913,0.010624742740840395,5
transformer,79,2154,0.7240945257756171,0.03263887841873852,0.0010426712486340142,0.010601062207703307,5
transformer,79,2222,0.729104839453413,0.03307595856799979,0.0010320583105878668,0.010589768846461293,5
transformer,79,2292,0.7341265748420813,0.03358335108899306,0.0010191969335482027,0.010587962629747837,5
transformer,79,2364,0.7391607377048957,0.03413605404617473,0.0009991729339152982,0.010594279944546276,5
transformer,79,2438,0.7441825301841632,0.03472746259613204,0.0009775081503235721,0.010611662778181409,5
transformer,79,2515,0.7492848593515722,0.03536624129099136,0.0009565728166830625,0.010639133003397026,5
transformer,79,2594,0.754385772627908,0.03602899798856511,0.0009410700733769393,0.010674782656005322,5
transformer,79,2675,0.759458702936216,0.0367269497373634,0.0009348014140576854,0.01071968494052621,5
transformer,79,2759,0.7645898233747949,0.03745078059529509,0.0009312952430867799,0.01077239989904188,5
transformer,79,2846,0.7697345757419729,0.03819241250869373,0.0009327819933749274,0.010836493985275072,5
transformer,79,2936,0.7749172500641375,0.03894487513654552,0.0009400637033601042,0.010909952612526787,5
transformer,79,3028,0.7800339834623291,0.03969672895504899,0.000952155355808473,0.010985003241848144,5
transformer,79,3123,0.7851212687743929,0.04044999785380962,0.0009688005362659357,0.011064190343921785,5
transformer,79,3221,0.7901713181745154,0.041195698561101037,0.0009902874563893407,0.011144670376417223,5
transformer,79,3323,0.7952185941184431,0.04192822161839882,0.0010164018231679623,0.011230892758271237,5
transformer,79,3427,0.8001400641420855,0.042641158079149255,0.0010431238479787688,0.011314508252022923,5
transformer,79,3535,0.805013969511276,0.043325582807296474,0.0010756244413471952,0.011400597961117755,5
transformer,79,3646,0.8097806165243282,0.04396740518124135,0.001108513870254437,0.011485340194215307,5
transformer,79,3760,0.8144125585348189,0.04457005904387565,0.0011418140670421653,0.011566707836627922,5
transformer,79,3879,0.8189574237433235,0.04513110296593699,0.0011793804319282144,0.011652317613120739,5
transformer,79,4000,0.8232742552965643,0.04562797531133139,0.0012160129781633052,0.01173434487928965,5
transformer,79,4126,0.8274860479189574,0.04604676278312936,0.0012457127051916418,0.011815124534285728,5
transformer,79,4256,0.8314731062727423,0.04640517810558356,0.0012687003290298808,0.011891598210141614,5
transformer,79,4390,0.8352661730691681,0.04670726110323775,0.0012920273770751327,0.0119674663725951,5
transformer,79,4528,0.8388328509807959,0.04693706185360672,0.0013095617836651446,0.012040548549838766,5
transformer,79,4670,0.8421111555331379,0.04709066060876934,0.0013155543367264527,0.01209974016451848,5
transformer,79,4817,0.8452321640191292,0.0471712426348957,0.0013118103118883906,0.0121575194122036,5
transformer,79,4968,0.8480692056861765,0.04720700633324631,0.0013026745866689248,0.012218472158406029,5
transformer,79,5124,0.8506748396905323,0.04720190273675125,0.0012847906103187101,0.012278622694435751,5
transformer,79,5285,0.8530594492623287,0.047163534098728456,0.0012561810581105438,0.012335686048765232,5
transformer,79,5452,0.8551674919178305,0.04711919956399755,0.0012209837231283258,0.012384864225361211,5
transformer,79,5623,0.857018954490546,0.04706779199024546,0.0011855279229936288,0.0124334651362365,5
transformer,79,5800,0.858658325951845,0.047024803346191024,0.001146850313841511,0.01248312943619763,5
transformer,79,5982,0.8601010536716501,0.047004556115830085,0.0011075102977466098,0.012534958413200209,5
transformer,79,6170,0.8613262917877224,0.04702179562732411,0.0010589598906333858,0.012583889432181302,5
transformer,79,6364,0.8623168768008656,0.047077989772896636,0.0009964581852074075,0.012623302730259455,5
transformer,79,6564,0.863114991963273,0.04716798287253656,0.0009270793342122344,0.012655307504315894,5
transformer,79,6770,0.8636980717222531,0.047305056309939135,0.0008510920843617667,0.012677565673963045,5
transformer,79,6983,0.8640939452223828,0.047487296621619,0.0007752526402199859,0.012696614805246422,5
transformer,79,7203,0.8642682606296548,0.04770576590343933,0.0006985810659516044,0.01270646364326702,5
transformer,79,7429,0.8643119441448404,0.0479557752520059,0.0006234625204903047,0.01271230744537067,5
transformer,79,7662,0.8640750718905936,0.048242472831067015,0.0005459151420554833,0.012706764589141143,5
transformer,79,7903,0.8636319628546879,0.04852999921002872,0.00045672451619891243,0.012684986664110658,5
transformer,79,8152,0.8631774202783399,0.04883402032834703,0.0003744108231198789,0.01266718025585433,5
transformer,79,8408,0.8626884093493057,0.04912788068155945,0.0002946448000628859,0.012642832019088604,5
transformer,79,8672,0.8621766417291565,0.04940204942529136,0.00021993448521773033,0.012616187406711096,5
transformer,79,8945,0.8616468990549666,0.049655282036484685,0.00015505923295990493,0.012598908021267766,5
transformer,79,9226,0.8611313790497608,0.049901763258202524,9.14044212424029e-05,0.012592678351250013,5
transformer,79,9516,0.8606803132176492,0.05009905768319374,3.0247569534746015e-05,0.01258989949407949,5
transformer,79,9815,0.8602950916386203,0.0502888680338339,-1.988114510800207e-05,0.012594980025856305,5
transformer,79,10124,0.8599780348190322,0.05043127379756591,-6.850501107108289e-05,0.012613797136586877,5
transformer,79,10442,0.8597589113969265,0.05055066779621951,-0.0001066189037996549,0.012637436950229971,5
transformer,79,10770,0.8597030213634979,0.050665529313965105,-0.00015365780849335432,0.012667189591687745,5
transformer,79,11109,0.8597709799047625,0.05071440012935932,-0.00018949524466574906,0.012704852252592765,5
transformer,79,11458,0.8599902319663248,0.05078278670129211,-0.00021780466412760804,0.01274835525104344,5
transformer,79,11818,0.860352276463713,0.05081461054335278,-0.00024656460486757704,0.012789353575535616,5
transformer,79,12189,0.8608801588728685,0.05083505998564965,-0.0002653407281425435,0.012845896871780685,5
transformer,79,12572,0.8615747634274239,0.05082270275382125,-0.00026773880906166,0.012917112537154404,5
transformer,79,12968,0.8623417937435907,0.05081843617254846,-0.0002788054853484614,0.012960962950811472,5
transformer,79,13375,0.8632097634025861,0.05080056125199014,-0.0002706070876831647,0.01298020249203603,5
transformer,79,13796,0.8638745288660605,0.050840610917893936,-0.00024857960818498,0.012986877158022166,5
transformer,79,14229,0.8635300431020319,0.05082329348239352,-0.00019609670108764328,0.01300765438549611,5
transformer,79,14677,0.857795350927384,0.050616069269214255,-0.00012173204742518575,0.012917816147675199,5
transformer,79,15138,0.8184030420978946,0.06660165236179531,-0.0006890302882957555,0.012584670991564377,5
transformer,79,15614,0.8596511850782125,0.013538166262568771,0.0012013482279216575,0.013093155119864332,5
transformer,79,16104,0.8461069435452655,0.017853269743675244,0.0006164581236000252,0.013766910800172592,5
transformer,79,16611,0.8290006923575687,0.04257478484987154,-0.0003063098131924083,0.013503016766870986,5
transformer,79,17133,0.8217844977486699,0.0478709040275285,-0.0003724673456701244,0.013381854118438485,5
transformer,79,17671,0.8199852345009863,0.044916022483733165,-0.0006592873955519818,0.013142820230613445,5
transformer,79,18227,0.8218714487133946,0.04418354871308207,-0.0008729854802656079,0.013101048981529079,5
transformer,79,18800,0.8260341090039578,0.044017751331584754,-0.0010077817358786344,0.013109758007214117,5
transformer,79,19391,0.8301531169175569,0.04369008685458449,-0.001112747550634829,0.013108582506298386,5
transformer,79,20000,0.8326606342614195,0.04293817554030711,-0.001195747554993743,0.013073399874986732,5
transformer,97,1,0.030940228918811753,0.01554552958671373,-3.563124888523103e-05,0.0016995755939130774,5
transformer,97,2,0.05744861206000201,0.017599022357274636,0.0001745463599498101,0.001143288183540547,5
transformer,97,3,0.08441339426706831,0.019831942129452617,0.00018799917365958744,0.0007086509486390109,5
transformer,97,4,0.10864546355763853,0.022023238631701622,0.00013247718995930318,0.0007763416869298416,5
transformer,97,5,0.13403872475911385,0.022970518333510426,2.288494549242022e-05,0.0006079589266033307,5
transformer,97,6,0.15880929158297877,0.02525683242392059,-0.00018328135197338873,0.0009231364592882337,5
transformer,97,7,0.18272159409048747,0.027438133159971304,-0.00039289584719994186,0.0011639543252053807,5
transformer,97,8,0.20508108562009864,0.02870827163632634,-8.317145560965528e-05,0.001481278100897375,5
transformer,97,9,0.22631296235133944,0.029408824690859755,0.00013525917738831336,0.0017838182729756063,5
transformer,97,10,0.2475247033679055,0.029225527505480856,0.00038560691310363815,0.0018688506740565636,5
transformer,97,11,0.26806345918917074,0.028583156021328746,0.00042889112309707863,0.00198277683208589,5
transformer,97,12,0.28817754986537103,0.028889071580354617,0.00037891720500027776,0.0021808751497502444,5
transformer,97,13,0.30815925764764257,0.029596265499338317,0.00034021238803497763,0.0024428368091475245,5
transformer,97,14,0.3277923379358352,0.030148904345701395,0.00028152268769873344,0.002667862978954693,5
transformer,97,15,0.3467818979218753,0.030423537581736104,0.00020344112719707785,0.0029254021693258256,5
transformer,97,16,0.3646741740394379,0.030372003919143714,0.00019056408266589168,0.0030706308771626515,5
transformer,97,17,0.3812147780925452,0.03007135924193034,0.00021634551343944548,0.0031447067418014724,5
transformer,97,18,0.39711050621207244,0.02968527168549055,0.0002798032919463051,0.0032072280721945306,5
transformer,97,19,0.41262427386518763,0.02897580959696519,0.0003084389530215436,0.003323990605203038,5
transformer,97,20,0.427630286364988,0.028223053595954856,0.00032057194115466437,0.0035257904721862155,5
transformer,97,21,0.44229428561659495,0.027149966883621243,0.00040043195689648867,0.003715261002904224,5
transformer,97,22,0.4565669381200716,0.026000057987501667,0.0004778435359000332,0.0038165962299907675,5
transformer,97,23,0.4701559799057362,0.025000122318359682,0.0005707339305365826,0.003877240858815827,5
transformer,97,24,0.48322842936708604,0.024271028838323414,0.000649231920907125,0.003918888687501962,5
transformer,97,25,0.49593828855988964,0.023825590841417797,0.0006942301132946017,0.003947823368310001,5
transformer,97,26,0.5081419481105746,0.023562369502172578,0.0007281438666879341,0.0039611531257396325,5
transformer,97,27,0.5199946151058756,0.023245436105285865,0.0007689784128685957,0.00398737091595136,5
transformer,97,28,0.5315322149017964,0.022865409816196062,0.0008529257852364774,0.0040446593765920014,5
transformer,97,29,0.5426368682828482,0.02252919616795822,0.0009247605246508441,0.004095733653200373,5
transformer,97,30,0.553226576314098,0.022120075173048884,0.0009738872501367419,0.004134846109822011,5
transformer,97,31,0.5633073093037751,0.021561327313570324,0.0010141248412354272,0.0041093916428081734,5
transformer,97,32,0.5727540482606848,0.02096099001611258,0.0010779096206278683,0.004066306954479559,5
transformer,97,33,0.5816742464279911,0.020283678898907614,0.0011259409256304824,0.004040242347757706,5
